Case Number,Date/Time Opened,Term,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2021-168892,25/10/2021 13:00,Term 4,Violence,Metropolitan South and West,Eastern Creek,Assault,,Usage and Consumption of Substances,"An executive staff member has expressed well-being concerns for students who were under the influence of a substance that was consumed off school grounds. Police contacted and attended the school due to the student being ####  leading ####  students to abscond from school grounds. An employee witnessed students physically assault police officers. Emergency services attended. Parents will be contacted and supports will be organised. The Media unit and Director, Educational Leadership are aware.",1,On workplace grounds
S-2021-168931,25/10/2021 13:23,Term 4,Violence,Regional North and West,Upper Hunter,Assault,,Threat / Intimidation / Offens. Conduct,"A staff member reports injuries sustained while managing an assault between students on school grounds. First aid was applied. Parents informed and student was collected. Supports offered. Director, Educational Leadership to be informed.",1,On workplace grounds
S-2021-170574,26/10/2021 10:27,Term 4,Violence,Regional South,Yass,Assault,,,"Executive staff member report of a student physically assaulting another student on school grounds and ####  other students behaving in a threatening manner. First aid administered and medical treatment sought at the hospital for the student impacted. All parents were notified. Police were contacted and attended the school. Supports will be put in place. Media unit will be notified. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2021-170758,26/10/2021 11:55,Term 4,Welfare,Metropolitan South and West,Glenfield,Student Welfare Concerns,Absconding / Missing Student,Malicious Damage,"Executive staff member reports of a student absconding from school grounds and damaged property belonging to the community. Students whereabouts are currently unknown. Police have been notified. School are contacting parents. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2021-170812,26/10/2021 12:25,Term 4,Violence,Metropolitan North,Pittwater,Allegations Of Sexual Assault,,,"An Executive staff member reports allegations of historical #### assault occurring on school grounds. Support is in place for the student involved. #### reporting will be followed. Police have been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-170998,26/10/2021 14:26,Term 4,Violence,Regional North,Tuggerah Lakes,Assault,,,"A student has assaulted ####  Executive staff members on school grounds. First aid applied. Police were called and the student absconded from school. Support is being arranged. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2021-171012,26/10/2021 14:32,Term 4,Violence,Regional North,Central Coast,Assault,,Malicious Damage,"Executive staff member reports of a student in a ####  state damaging school property. Police were notified and attended and were physically assaulted by the student. Student was conveyed to Police station. Parent has been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-171310,26/10/2021 16:42,Term 4,Violence,Regional South,Wollondilly,Assault,,,"Executive staff member reports of ####  students and a member of the community attending school grounds and physically assaulting ####  students. First aid administered and Ambulance called for ##### student impacted. Parents notified. Paramedics assessed student and released them into the care of the parents. Media unit will be notified. Supports will be established. Director,Educational Leadership will be notified.",1,On workplace grounds
S-2021-171804,27/10/2021 12:02,Term 4,Welfare,Rural North,Tweed Coast,Student Behaviour,,,Employee reports a students injury sustained on school grounds due to student behaviour. First aid administered. Parents were contacted and collected the student. Executive staff are aware.,1,On workplace grounds
S-2021-172494,27/10/2021 13:18,Term 4,Weapon,Metropolitan South and West,Cowpasture,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,"Executive staff member reports that a student displayed aggressive and threatening behaviour towards another student on school grounds. Police were notified and the student was found in possession of a weapon. Parents of both students were notified. Supports are in place. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2021-172641,27/10/2021 14:31,Term 4,Welfare,Regional North and West,Macleay Valley,Student Behaviour,,,An employee and a student sustained injuries following a student behaviour incident on school grounds. First aid was administered. Supports are available. Parent's were informed. The school is managing the matter and the media unit will be notified. Executive staff are aware.,1,On workplace grounds
S-2021-172724,27/10/2021 15:03,Term 4,Violence,Metropolitan South,Beverly Hills,Assault,,,"Executive staff report a parent and multiple unknown individuals have physically assaulted a staff member and students on school grounds. First aid administered to employee and students. Employee is seeking medical treatment. Police and parents contacted and students have been collected. School is managing the matter and supports are in place. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-172740,27/10/2021 15:08,Term 4,Violence,Metropolitan South and West,Liverpool,Assault,,,"An Executive staff member reports a student physically assaulted another student on school grounds. Carers of ##### students will be notified. First aid has been administered. Supports are in place for ##### students. Educational, Leadership will be made aware.",1,On workplace grounds
S-2021-172763,27/10/2021 15:16,Term 4,Violence,Regional North and West,Hastings,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,Executive staff member advises students parents reporting allegations of ##### assault occurring on and off school grounds. #### reporting has been followed. ######,1,On workplace grounds
S-2021-173246,28/10/2021 9:15,Term 4,Substances,Regional South,Campbelltown,Usage and Consumption of Substances,,,An executive staff member has expressed wellbeing concerns for a student who attended school grounds under the influence of a substance. Emergency services were called. Police attended and the student was conveyed to the hospital via an ambulance. Carers were notified. The school is managing the matter and supports will be arranged.,1,On workplace grounds
