Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-119900,7/04/2022 15:37,Term 1,Emergency Situation,Regional South,Wollondilly,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119916,7/04/2022 15:40,Term 1,Violence,Rural South and West,Orange,Threat / Intimidation / Offens. Conduct,,Student Behaviour,An executive staff member reports a student in a ##### state displayed ##### behaviour toward staff members. ##### employee was physically impacted by the student. No first aid required. Parents were notified and student was collected. The school is managing the matter and supports are being organised.,1,On workplace grounds
S-2022-119912,7/04/2022 15:40,Term 1,Emergency Situation,Regional South,Lake Illawarra North,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119913,7/04/2022 15:40,Term 1,Emergency Situation,Regional South,Lake Illawarra North,Flood,,,"School will be Non Operational on ##### due to flooding in the area. School community has been notified. Executive staff and Director, Educational Leadership are aware.",1,On workplace grounds
S-2022-119935,7/04/2022 15:45,Term 1,Emergency Situation,Regional South,Macarthur,Flood,,,"An executive staff member reports the school will be non operational #####, ##### due to a flood event affecting the area. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119934,7/04/2022 15:45,Term 1,Emergency Situation,Regional South,Wollondilly,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119942,7/04/2022 15:46,Term 1,Emergency Situation,Regional South,Lake Illawarra North,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119937,7/04/2022 15:46,Term 1,Emergency Situation,Regional South,Wollongong North,Flood,,,"An Executive staff member reports the school will be non operational on the ##### due to flooding. No physical injuries sustained. Director, Educational leadership is aware.",1,On workplace grounds
S-2022-119957,7/04/2022 15:48,Term 1,Emergency Situation,Regional South,Wollondilly,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119972,7/04/2022 15:51,Term 1,Emergency Situation,Regional South,Wollongong,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-119982,7/04/2022 15:52,Term 1,Violence,Regional North,Tuggerah Lakes,Allegations Of Sexual Assault,,,Executive staff member reports student disclosing allegations of ##### assault by students. ##### has been followed. Parents have been notified. Supports are in place. #####,1,On workplace grounds
S-2022-119997,7/04/2022 15:55,Term 1,Emergency Situation,Regional South,Macarthur,Flood,,,"Executive staff member reports the school will be non operational due to floods. No damages reported or emergency services required. Director, educational leadership is aware.",1,On workplace grounds
S-2022-120004,7/04/2022 15:56,Term 1,Emergency Situation,Regional South,Wollongong North,Flood,,,"An executive staff member reports that the school will be non operational due to flooding issues impacting surrounding the school. Parents were informed. Director, Educational Leadership was informed.",1,On workplace grounds
S-2022-120005,7/04/2022 15:57,Term 1,Emergency Situation,Regional South,Wollongong,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-120014,7/04/2022 16:00,Term 1,Emergency Situation,Regional South,Goulburn,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-120019,7/04/2022 16:03,Term 1,Emergency Situation,Regional South,Wollondilly,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-120031,7/04/2022 16:05,Term 1,Emergency Situation,Regional South,Wollongong,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-120043,7/04/2022 16:10,Term 1,Emergency Situation,Regional South,Wollongong North,Flood,,,"An executive staff member reports that the School will be non operational ##### ##### due to flooding in the area. School community has been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-120058,7/04/2022 16:13,Term 1,Emergency Situation,Regional South,Wollongong North,Flood,,,"An executive staff member reports that the School will be non operational ##### ##### due to flooding in the area. School community has been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-120059,7/04/2022 16:14,Term 1,Violence,Rural South and West,Orange,Assault,,,Employee reports a student sustained injuries after being ##### by another student on school grounds. First aid was applied. Parents were notified. Ambulance was contacted and conveyed the injured student to hospital. School is managing the matter and supports are in place. Executive staff are aware.,1,On workplace grounds
S-2022-120070,7/04/2022 16:17,Term 1,Violence,Regional North and West,Great Lakes,Assault,,,"Executive staff report a student has sustained injuries after they had been ###### by another student on school grounds. First aid was administered. An ambulance was called and student was conveyed to Hospital. Police were contacted and are investigating the matter. Parents of students involved were notified. Supports will be put in place for students involved. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-120078,7/04/2022 16:22,Term 1,Emergency Situation,Regional South,Lake Illawarra South,Flood,,,"Executive staff member reports the school will be non operational due to floods. No damages reported or emergency services called. Director, educational leadership is aware.",1,On workplace grounds
S-2022-120083,7/04/2022 16:26,Term 1,Emergency Situation,Regional South,Shoalhaven,Flood,,,"Executive staff report that the school will be non operational ##### the ##### due to severe weather and localised flooding. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
