Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-376549,26/10/2020 15:03,Term 4,Violence,Metropolitan South,Strathfield,Assault,,,Executive employee reports a student sustained an injury after being assaulted with a weapon by another student on school grounds. First aid was applied. Parents were informed and the student was permitted to xxxxx in school. School will continue to manage the incident.,1,On workplace grounds
S-2020-376600,26/10/2020 15:23,Term 4,Emergency Situation,Rural South and West,Queanbeyan,Utility Failure,,,"An executive reports that the school will temporarily cease operations due to unidentified water leakage on school grounds causing insufficient water. 
The school is managing the matter and director",1,On workplace grounds
S-2020-376669,26/10/2020 15:51,Term 4,Weapon,Metropolitan South,Parramatta,Possession of a Weapon,,,"An Executive staff member reports a student has been in possession of a weapon on school grounds. Police have been informed. The school is managing the matter. Parents have been informed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-376808,26/10/2020 17:17,Term 4,Violence,Regional North,Glenrock,Assault,,,The school has been advised that a student has assaulted another student which has been filmed and xxxxx on social media. It is believed that the student has not sustained injuries as a result of the incident. The parents have advised that they will be reporting the matter to the Police. The school will work with the families on support and next steps.,1,On workplace grounds
S-2020-376923,27/10/2020 9:42,Term 4,Welfare,Rural South and West,Albury,Student Welfare Concerns,Absconding / Missing Student,,"Executive staff reports a parent notified the school that a student has absconded from their home and their current whereabouts is unknown. Parents will contact Police. #### will be followed. The Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-376932,27/10/2020 9:46,Term 4,Violence,Metropolitan North,The Hills,Indecent Assault,,,"An Executive staff member reports XXXX students have disclosed an allegation of indecent assault on school grounds. Parents are aware. Police are attending. #### is being followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-377037,27/10/2020 10:57,Term 4,Violence,Metropolitan South & South West,St Andrews,Indecent Assault,,,"A student has allegedly indecently assaulted another student on school grounds. Parents and police will be notified. #### is being followed and supports are being put in place. Director, Educational Leadership will be informed. ",1,On workplace grounds
S-2020-377058,27/10/2020 11:06,Term 4,Welfare,Regional North and West,Macleay Valley,Self Harm,,,"An executive staff member reports student behaviour and student welfare concerns due to an attempt to self harm on school grounds. Staff members intervened and managed the situation. No injuries sustained. No first aid was required. The school is managing the matter. Supports are in place. #### has been followed. Parents have been contacted. Director, Educational Leadership was notified.",1,On workplace grounds
S-2020-377070,27/10/2020 11:10,Term 4,Criminal Activity,Metropolitan South & South West,Penrith,Bomb Threat,,,"Executive staff reports the school has received a bomb threat via email. Emergency management plan enacted and the school has been evacuated. Police have been contacted. Media Unit and Director, Educational Leadership have been notified.",1,On workplace grounds
S-2020-377088,27/10/2020 11:19,Term 4,Criminal Activity,Regional South,Camden,Bomb Threat,,,"An Executive staff member reported they received an bomb threat via email. Emergency services were contacted. The school enacted their emergency management plan and the school was evacuated. Police will be attending. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-377096,27/10/2020 11:22,Term 4,Criminal Activity,Regional South,Campbelltown,Bomb Threat,,,"An executive staff member reports the school has received a bomb threat. School is being evacuated and emergency services contacted. Media Unit will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-377107,27/10/2020 11:33,Term 4,Criminal Activity,Metropolitan North,North Sydney,Bomb Threat,,,"Executive staff reports the school has received a bomb threat via email. Emergency management plan enacted and the school has been evacuated. Police have been contacted. Media Unit and Director, Educational Leadership have been notified.",1,On workplace grounds
S-2020-377108,27/10/2020 11:33,Term 4,Criminal Activity,Regional North,Hawkesbury,Bomb Threat,,,"Executive staff reports the school has received a bomb threat via email. Emergency management plan enacted and the school has been evacuated. Police have been contacted. Media Unit and Director, Educational Leadership have been notified.",1,On workplace grounds
S-2020-377109,27/10/2020 11:34,Term 4,Criminal Activity,Regional South,Macarthur,Bomb Threat,,,"An executive staff member reports a school has received a bomb threat. School is being evacuated and emergency services contacted. Media Unit will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-377110,27/10/2020 11:34,Term 4,Criminal Activity,Regional South,Macarthur,Bomb Threat,,,"An executive staff member reports a school has received a bomb threat. School is being evacuated and emergency services contacted. Media Unit will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-377118,27/10/2020 11:35,Term 4,Criminal Activity,Metropolitan North,Carlingford,Bomb Threat,,,"An executive staff member reports a school has received a bomb threat. School is being evacuated and emergency services contacted. Media Unit will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
