Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-356565,2/12/2022 15:30,Term 4,Substances,Regional North and West,Great Lakes,Usage and Consumption of Substances,None of Above,Student Welfare Concerns,Executive staff report ##### students were found to be consuming an ###### on school grounds. Students have absconded school grounds. Parents and Police contacted. Students located and transported home by parents. School managing the matter and supports in place.,1,On workplace grounds
S-2022-356570,2/12/2022 15:30,Term 4,Violence,Regional North and West,Great Lakes,Threat / Intimidation / Offens. Conduct,,Possession of a #####,Executive staff report a student in ##### state has threatened multiple students with a ##### on school grounds. Parent contacted and collected student. School is manging the matter and supports are in place,1,On workplace grounds
S-2022-356650,2/12/2022 15:52,Term 4,Violence,Metropolitan South and West,St Andrews,Assault,,,An executive employee reports a physical altercation between students on school grounds. Emergency services were contacted and student was conveyed to hospital. Parents have been advised. Supports will be implemented. School will continue to manage the matter.,1,On workplace grounds
S-2022-356754,2/12/2022 16:25,Term 4,Violence,Regional North,Newcastle,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,"An employee reports well-being concerns for a student, who was ##### assaulted by another student on school grounds. No injuries sustained. The student displayed offensive conduct towards the employee. The employee was impacted. Parents will be notified. Executive staff were made aware.",1,On workplace grounds
S-2022-356818,2/12/2022 16:50,Term 4,Violence,Regional North and West,Maitland,Threat / Intimidation / Offens. Conduct,,,Executive staff member reports a student has made threats to multiple staff and students on school grounds. No physical injuries were sustained. Parents have been contacted and student has been conveyed home. ##### has been followed. Supports are in place. Executive staff will be made aware,1,On workplace grounds
S-2022-356845,2/12/2022 17:03,Term 4,Malicious Use of Technology,Rural South and West,Queanbeyan,Nuisance Use of Technology,,Student Welfare Concerns,"An executive staff member reports well-being concerns for students due to nuisance use of technology off school grounds. ##### was followed. Police will be contacted. Support will be offered. Media Unit and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-357138,5/12/2022 9:13,Term 4,Substances,Rural North,Tweed Coast,Usage and Consumption of Substances,None of Above,Nuisance Use of Technology,A staff member reports an incident involving a student on school grounds. Parents were notified. Supports are in place. Police were contacted. The school is managing the matter. Executive staff are aware.,1,On workplace grounds
S-2022-357457,5/12/2022 10:36,Term 4,Welfare,Regional North and West,Lithgow,Student Behaviour,,,An employee reports an incident of student behaviour that occurred on school grounds. Parents are aware. Supports have been offered. Executive staff are aware.,1,On workplace grounds
S-2022-357670,5/12/2022 11:40,Term 4,Violence,Metropolitan South and West,Chipping Norton,Allegations Of Sexual Assault,,,"An executive staff member reports concerns for a student following a disclosure made on school grounds. Police have been contacted. Supports are in place. ##### was completed. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2022-357858,5/12/2022 12:40,Term 4,Violence,Metropolitan South and West,Glenfield,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,"An executive staff member reports that multiple students have made allegations of ##### assault and #####behaviour against another student. Police will be notified. Parents will be notified. ##### has been followed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-357949,5/12/2022 13:14,Term 4,Weapon,Metropolitan South and West,Glenfield,Possession of a weapon,,Threat / Intimidation / Offens. Conduct,"An executive staff member reported a student was in the possession of ##### and made threats towards another student on school grounds. No injuries were sustained. Parents were notified and#####of the ##### students was collected. Support will be provided to the involved students. Police were notified. School continues to manage the matter. Director, Educational Leadership was notified.",1,On workplace grounds
S-2022-358130,5/12/2022 14:09,Term 4,Violence,Regional North and West,Macquarie,Threat / Intimidation / Offens. Conduct,,,"Executive staff member reports of a student threatening violence towards another student on school grounds. Police were called and school was placed into lockdown for a short period of time. Parents contacted. Supports have been organised. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-358148,5/12/2022 14:13,Term 4,Weapon,Metropolitan South and West,Fairfield,Possession of a weapon,,Self Harm,"An employee reports welfare concerns for a student, who was in possession of ##### on school grounds and self-harmed off site. Parents will be informed. The ##### has been secured. Police will be contacted. ##### was followed. Support will be organised. Executive staff were made aware. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-358268,5/12/2022 14:40,Term 4,Welfare,Regional North,Windsor,Attempted Suicide,,Possession of a #####,"Principal reports an incident of attempted ##### and possession of a ##### on school grounds. Executive staff are aware, DEL has been notified.",1,On workplace grounds
S-2022-358450,5/12/2022 15:32,Term 4,Weapon,Metropolitan South and West,Sutherland,Possession of a weapon,,Threat / Intimidation / Offens. Conduct,"An executive staff member reported a student was in the possession of ##### and threatened ##### students on school grounds. No injuries were sustained. #####s and parents were notified and#####of the ##### students was collected. Support will be provided to the involved students. Police will be notified. School continues to manage the matter. Director, Educational Leadership was notified.",1,On workplace grounds
S-2022-358596,5/12/2022 16:28,Term 4,Welfare,Metropolitan South and West,Eastern Creek,Attempted Suicide,,Assault,"An executive staff member reports concerns for a student following a physical assault on school grounds. Police and Ambulance were called. Student was assessed onsite by paramedics. Parents were contacted and the student was collected. Supports are in place. ##### will be completed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-358616,5/12/2022 16:45,Term 4,Welfare,Metropolitan North,Cambridge Park,Attempted Suicide,,Suicidal Intentions,An employee reports a student has attempted ##### off school grounds. Emergency services attended and conveyed the student to hospital. Parents are aware. Supports to be arranged. Executive staff are aware.,1,On workplace grounds
